event_id,date,timestamp,shift,furnace,alloy,part_type,pour_position,pour_temp_c,mold_preheat_c,shell_humidity_rh,parts_cast,parts_good,parts_scrap,first_time_yield,defects,pour_duration_min,effective_yield_target
EVT-12001,2026-01-04,2026-01-04 06:17:00,Day,VIM-04,IN718,LPT Blade,1,1492.6,1036.5,56.1,12,10,2,0.833,"[""Dimensional"", ""Shell Crack""]",37.6,0.751
EVT-12002,2026-01-04,2026-01-04 07:08:00,Day,VIM-03,CMSX-4,LPT Blade,2,1523.8,1086.8,57.8,8,3,5,0.375,"[""Surface Finish"", ""Shell Crack"", ""Porosity"", ""Shell Crack"", ""Porosity""]",34.8,0.524
EVT-12003,2026-01-04,2026-01-04 07:30:00,Day,VIM-02,IN738,HPT Blade,3,1525.3,1056.4,57.9,12,10,2,0.833,"[""Shell Crack"", ""Misrun""]",37.6,0.767
EVT-12004,2026-01-04,2026-01-04 08:28:00,Day,VIM-02,CMSX-4,Shroud,4,1543.1,1061.3,56.3,8,5,3,0.625,"[""Shell Crack"", ""Stray Grain"", ""Shell Crack""]",37.8,0.609
EVT-12005,2026-01-04,2026-01-04 08:57:00,Day,VIM-01,IN738,HPT Blade,5,1511.5,1064.4,59.6,6,4,2,0.667,"[""Dimensional"", ""Dimensional""]",34.0,0.753
EVT-12006,2026-01-04,2026-01-04 09:35:00,Day,VIM-02,IN718,Nozzle Guide Vane,6,1487.9,1075.5,54.6,4,2,2,0.5,"[""Shell Crack"", ""Dimensional""]",21.7,0.8
EVT-12007,2026-01-04,2026-01-04 10:35:00,Day,VIM-02,IN738,Nozzle Guide Vane,7,1521.1,1055.9,60.2,8,6,2,0.75,"[""Surface Finish"", ""Surface Finish""]",25.2,0.748
EVT-12008,2026-01-04,2026-01-04 14:01:00,Swing,VIM-03,IN738,Combustor Liner,1,1517.1,1049.1,58.0,12,8,4,0.667,"[""Shell Crack"", ""Shell Crack"", ""Dimensional"", ""Dimensional""]",33.0,0.706
EVT-12009,2026-01-04,2026-01-04 14:55:00,Swing,VIM-04,IN738,Combustor Liner,2,1499.8,1039.0,54.1,8,6,2,0.75,"[""Porosity"", ""Misrun""]",31.5,0.73
EVT-12010,2026-01-04,2026-01-04 15:39:00,Swing,VIM-01,IN718,Nozzle Guide Vane,3,1506.3,1061.7,54.9,4,4,0,1.0,[],33.5,0.82
EVT-12011,2026-01-04,2026-01-04 15:45:00,Swing,VIM-04,IN738,HPT Blade,4,1531.3,1051.3,58.2,8,7,1,0.875,"[""Inclusion""]",40.3,0.742
EVT-12012,2026-01-04,2026-01-04 16:52:00,Swing,VIM-04,Waspaloy,LPT Blade,5,1501.2,1027.9,60.2,8,6,2,0.75,"[""Misrun"", ""Porosity""]",43.0,0.798
EVT-12013,2026-01-04,2026-01-04 17:47:00,Swing,VIM-01,René-80,HPT Blade,6,1505.7,1039.1,57.3,6,6,0,1.0,[],48.3,0.782
EVT-12014,2026-01-04,2026-01-04 18:16:00,Swing,VIM-03,CMSX-4,Nozzle Guide Vane,7,1539.5,1075.3,59.6,6,3,3,0.5,"[""Shell Crack"", ""Inclusion"", ""Shell Crack""]",32.0,0.583
EVT-12015,2026-01-04,2026-01-04 19:13:00,Swing,VIM-02,IN738,HPT Blade,8,1517.8,1050.8,59.5,12,11,1,0.917,"[""Dimensional""]",37.4,0.754
EVT-12016,2026-01-04,2026-01-04 22:05:00,Night,VIM-02,René-80,LPT Blade,1,1511.2,1049.6,60.9,12,8,4,0.667,"[""Misrun"", ""Inclusion"", ""Shell Crack"", ""Misrun""]",38.8,0.653
EVT-12017,2026-01-04,2026-01-04 22:51:00,Night,VIM-04,Waspaloy,LPT Blade,2,1486.2,1005.6,59.8,8,5,3,0.625,"[""Porosity"", ""Shell Crack"", ""Inclusion""]",32.3,0.742
EVT-12018,2026-01-04,2026-01-04 23:25:00,Night,VIM-01,CMSX-4,Combustor Liner,3,1542.4,1071.0,57.8,6,5,1,0.833,"[""Porosity""]",33.6,0.558
EVT-12019,2026-01-04,2026-01-05 00:11:00,Night,VIM-04,CMSX-4,HPT Blade,4,1544.7,1086.6,57.4,6,5,1,0.833,"[""Dimensional""]",41.9,0.561
EVT-12020,2026-01-04,2026-01-05 01:12:00,Night,VIM-03,IN738,HPT Blade,5,1524.1,1085.7,56.0,6,4,2,0.667,"[""Porosity"", ""Dimensional""]",36.9,0.742
EVT-12021,2026-01-04,2026-01-05 01:38:00,Night,VIM-03,IN738,Combustor Liner,6,1533.4,1035.0,57.5,8,7,1,0.875,"[""Surface Finish""]",32.8,0.703
EVT-12022,2026-01-04,2026-01-05 02:31:00,Night,VIM-02,IN738,HPT Blade,7,1501.0,1058.0,61.3,4,4,0,1.0,[],35.8,0.661
EVT-12023,2026-01-04,2026-01-05 03:08:00,Night,VIM-04,Waspaloy,LPT Blade,8,1493.4,1034.8,57.2,8,3,5,0.375,"[""Shell Crack"", ""Inclusion"", ""Shell Crack"", ""Dimensional"", ""Hot Tear""]",25.8,0.783
EVT-12024,2026-01-04,2026-01-05 04:05:00,Night,VIM-02,IN738,LPT Blade,1,1525.3,1062.9,59.0,6,5,1,0.833,"[""Porosity""]",31.4,0.658
EVT-12025,2026-01-05,2026-01-05 06:01:00,Day,VIM-01,IN718,HPT Blade,1,1522.6,1041.1,47.9,6,4,2,0.667,"[""Hot Tear"", ""Inclusion""]",34.8,0.722
EVT-12026,2026-01-05,2026-01-05 06:52:00,Day,VIM-02,CMSX-4,HPT Blade,2,1550.9,1080.9,48.3,8,6,2,0.75,"[""Porosity"", ""Porosity""]",35.1,0.6
EVT-12027,2026-01-05,2026-01-05 07:33:00,Day,VIM-04,IN718,Nozzle Guide Vane,3,1480.0,1050.2,48.1,6,4,2,0.667,"[""Inclusion"", ""Hot Tear""]",34.1,0.787
EVT-12028,2026-01-05,2026-01-05 08:03:00,Day,VIM-01,IN718,LPT Blade,4,1499.5,1027.7,48.5,6,2,4,0.333,"[""Stray Grain"", ""Inclusion"", ""Shell Crack"", ""Hot Tear""]",34.3,0.82
EVT-12029,2026-01-05,2026-01-05 09:13:00,Day,VIM-04,IN718,Shroud,5,1473.9,1034.6,47.6,8,7,1,0.875,"[""Porosity""]",34.5,0.777
EVT-12030,2026-01-05,2026-01-05 09:44:00,Day,VIM-02,IN738,LPT Blade,6,1509.0,1063.6,47.7,4,4,0,1.0,[],34.0,0.768
EVT-12031,2026-01-05,2026-01-05 10:35:00,Day,VIM-03,CMSX-4,Nozzle Guide Vane,7,1550.8,1076.8,50.5,6,5,1,0.833,"[""Shell Crack""]",37.1,0.62
EVT-12032,2026-01-05,2026-01-05 11:02:00,Day,VIM-02,CMSX-4,Shroud,8,1535.8,1071.8,48.4,4,3,1,0.75,"[""Shell Crack""]",42.7,0.597
EVT-12033,2026-01-05,2026-01-05 12:04:00,Day,VIM-03,IN738,HPT Blade,1,1516.5,1071.7,50.4,4,3,1,0.75,"[""Dimensional""]",35.8,0.73
EVT-12034,2026-01-05,2026-01-05 12:35:00,Day,VIM-04,IN738,Shroud,2,1535.9,1080.1,47.2,6,5,1,0.833,"[""Shell Crack""]",36.9,0.738
EVT-12035,2026-01-05,2026-01-05 13:27:00,Day,VIM-01,René-80,Nozzle Guide Vane,3,1506.7,1047.5,47.3,8,6,2,0.75,"[""Shell Crack"", ""Inclusion""]",44.8,0.8
EVT-12036,2026-01-05,2026-01-05 14:11:00,Swing,VIM-01,IN738,HPT Blade,1,1519.7,1041.7,49.8,6,3,3,0.5,"[""Porosity"", ""Surface Finish"", ""Misrun""]",36.5,0.73
EVT-12037,2026-01-05,2026-01-05 14:51:00,Swing,VIM-02,René-80,LPT Blade,2,1497.0,1063.6,47.8,4,3,1,0.75,"[""Porosity""]",23.8,0.756
EVT-12038,2026-01-05,2026-01-05 15:40:00,Swing,VIM-01,Waspaloy,Nozzle Guide Vane,3,1484.6,1047.1,48.6,4,4,0,1.0,[],26.3,0.84
EVT-12039,2026-01-05,2026-01-05 16:14:00,Swing,VIM-02,Waspaloy,LPT Blade,4,1496.6,1053.0,45.8,6,6,0,1.0,[],38.3,0.84
EVT-12040,2026-01-05,2026-01-05 17:03:00,Swing,VIM-03,Waspaloy,LPT Blade,5,1479.0,1028.1,49.8,4,3,1,0.75,"[""Dimensional""]",35.5,0.84
EVT-12041,2026-01-05,2026-01-05 17:46:00,Swing,VIM-03,Waspaloy,Nozzle Guide Vane,6,1478.5,1066.9,52.1,6,5,1,0.833,"[""Inclusion""]",30.1,0.84
EVT-12042,2026-01-05,2026-01-05 18:38:00,Swing,VIM-01,CMSX-4,Seal Ring,7,1543.4,1087.9,47.3,4,4,0,1.0,[],33.6,0.62
EVT-12043,2026-01-05,2026-01-05 19:08:00,Swing,VIM-01,IN718,Combustor Liner,8,1469.2,1043.1,47.3,6,6,0,1.0,[],31.4,0.769
EVT-12044,2026-01-05,2026-01-05 20:08:00,Swing,VIM-01,IN718,Shroud,1,1506.6,1056.6,48.7,8,6,2,0.75,"[""Porosity"", ""Inclusion""]",36.2,0.76
EVT-12045,2026-01-05,2026-01-05 22:10:00,Night,VIM-02,Waspaloy,LPT Blade,1,1478.1,1032.4,50.7,8,5,3,0.625,"[""Inclusion"", ""Porosity"", ""Shell Crack""]",37.4,0.74
EVT-12046,2026-01-05,2026-01-05 22:30:00,Night,VIM-02,IN718,Shroud,2,1508.3,1033.5,46.7,6,5,1,0.833,"[""Surface Finish""]",29.6,0.76
EVT-12047,2026-01-05,2026-01-05 23:21:00,Night,VIM-01,René-80,HPT Blade,3,1505.5,1043.6,47.3,6,6,0,1.0,[],38.6,0.76
EVT-12048,2026-01-05,2026-01-06 00:24:00,Night,VIM-03,Waspaloy,LPT Blade,4,1482.1,1009.5,48.3,8,5,3,0.625,"[""Stray Grain"", ""Porosity"", ""Inclusion""]",32.9,0.8
EVT-12049,2026-01-05,2026-01-06 00:57:00,Night,VIM-03,IN718,Nozzle Guide Vane,5,1480.5,1065.6,51.5,4,3,1,0.75,"[""Inclusion""]",30.8,0.747
EVT-12050,2026-01-05,2026-01-06 01:21:00,Night,VIM-01,IN718,Seal Ring,6,1492.4,1054.4,48.7,6,6,0,1.0,[],26.0,0.78
EVT-12051,2026-01-05,2026-01-06 02:29:00,Night,VIM-04,Waspaloy,Nozzle Guide Vane,7,1498.9,1007.4,44.8,4,4,0,1.0,[],39.2,0.8
EVT-12052,2026-01-05,2026-01-06 03:13:00,Night,VIM-04,IN718,HPT Blade,8,1488.2,1065.3,49.9,8,7,1,0.875,"[""Porosity""]",35.7,0.78
EVT-12053,2026-01-06,2026-01-06 06:09:00,Day,VIM-03,IN718,LPT Blade,1,1504.9,1075.0,59.5,12,11,1,0.917,"[""Shell Crack""]",36.9,0.724
EVT-12054,2026-01-06,2026-01-06 06:35:00,Day,VIM-02,IN718,HPT Blade,2,1491.4,1034.8,59.7,4,3,1,0.75,"[""Dimensional""]",43.3,0.762
EVT-12055,2026-01-06,2026-01-06 07:11:00,Day,VIM-01,CMSX-4,Seal Ring,3,1539.7,1101.8,57.9,6,3,3,0.5,"[""Porosity"", ""Porosity"", ""Dimensional""]",40.5,0.597
EVT-12056,2026-01-06,2026-01-06 08:24:00,Day,VIM-04,IN718,HPT Blade,4,1516.4,1052.4,60.3,6,3,3,0.5,"[""Porosity"", ""Dimensional"", ""Dimensional""]",37.4,0.75
EVT-12057,2026-01-06,2026-01-06 09:05:00,Day,VIM-02,René-80,LPT Blade,5,1517.1,1064.5,60.9,8,7,1,0.875,"[""Dimensional""]",30.2,0.752
EVT-12058,2026-01-06,2026-01-06 09:40:00,Day,VIM-03,IN718,LPT Blade,6,1506.3,1052.5,61.7,6,4,2,0.667,"[""Misrun"", ""Dimensional""]",35.9,0.766
EVT-12059,2026-01-06,2026-01-06 14:15:00,Swing,VIM-03,Waspaloy,LPT Blade,1,1498.9,1033.1,63.0,8,3,5,0.375,"[""Shell Crack"", ""Shell Crack"", ""Shell Crack"", ""Dimensional"", ""Porosity""]",40.9,0.716
EVT-12060,2026-01-06,2026-01-06 14:35:00,Swing,VIM-03,CMSX-4,Combustor Liner,2,1550.8,1079.5,59.1,12,4,8,0.333,"[""Inclusion"", ""Porosity"", ""Dimensional"", ""Stray Grain"", ""Stray Grain"", ""Surface Finish"", ""Inclusion"", ""Porosity""]",31.0,0.567
EVT-12061,2026-01-06,2026-01-06 15:40:00,Swing,VIM-03,IN738,Combustor Liner,3,1529.5,1054.4,58.3,6,6,0,1.0,[],38.3,0.764
EVT-12062,2026-01-06,2026-01-06 16:31:00,Swing,VIM-01,Waspaloy,HPT Blade,4,1497.5,1032.9,59.5,6,5,1,0.833,"[""Inclusion""]",35.9,0.804
EVT-12063,2026-01-06,2026-01-06 16:54:00,Swing,VIM-04,IN718,LPT Blade,5,1512.2,1033.5,59.3,4,0,4,0.0,"[""Dimensional"", ""Inclusion"", ""Shell Crack"", ""Misrun""]",31.7,0.765
EVT-12064,2026-01-06,2026-01-06 17:48:00,Swing,VIM-04,IN738,Seal Ring,6,1520.2,1041.1,61.7,4,3,1,0.75,"[""Inclusion""]",48.7,0.736
EVT-12065,2026-01-06,2026-01-06 22:02:00,Night,VIM-02,Waspaloy,Combustor Liner,1,1507.6,1039.5,60.7,12,7,5,0.583,"[""Inclusion"", ""Dimensional"", ""Shell Crack"", ""Misrun"", ""Hot Tear""]",39.6,0.671
EVT-12066,2026-01-06,2026-01-06 22:51:00,Night,VIM-02,CMSX-4,Nozzle Guide Vane,2,1538.8,1096.4,58.1,6,2,4,0.333,"[""Shell Crack"", ""Porosity"", ""Shell Crack"", ""Inclusion""]",31.4,0.535
EVT-12067,2026-01-06,2026-01-06 23:25:00,Night,VIM-01,IN718,Nozzle Guide Vane,3,1496.5,1024.1,60.2,6,5,1,0.833,"[""Porosity""]",35.8,0.738
EVT-12068,2026-01-06,2026-01-07 00:25:00,Night,VIM-03,IN718,LPT Blade,4,1488.9,1058.0,57.4,6,6,0,1.0,[],42.6,0.761
EVT-12069,2026-01-06,2026-01-07 00:56:00,Night,VIM-04,René-80,LPT Blade,5,1516.0,1035.6,61.6,12,6,6,0.5,"[""Shell Crack"", ""Dimensional"", ""Shell Crack"", ""Shell Crack"", ""Hot Tear"", ""Porosity""]",34.7,0.707
EVT-12070,2026-01-06,2026-01-07 01:35:00,Night,VIM-03,IN718,Seal Ring,6,1504.6,1052.4,62.4,4,4,0,1.0,[],33.1,0.72
EVT-12071,2026-01-07,2026-01-07 06:15:00,Day,VIM-04,IN718,Nozzle Guide Vane,1,1510.6,1042.0,67.3,4,2,2,0.5,"[""Porosity"", ""Dimensional""]",37.3,0.662
EVT-12072,2026-01-07,2026-01-07 06:28:00,Day,VIM-02,Waspaloy,Seal Ring,2,1486.7,1078.4,63.8,8,4,4,0.5,"[""Surface Finish"", ""Porosity"", ""Shell Crack"", ""Dimensional""]",39.6,0.75
EVT-12073,2026-01-07,2026-01-07 07:16:00,Day,VIM-02,IN718,Seal Ring,3,1472.6,1019.6,61.0,8,4,4,0.5,"[""Hot Tear"", ""Shell Crack"", ""Hot Tear"", ""Shell Crack""]",31.4,0.726
EVT-12074,2026-01-07,2026-01-07 08:10:00,Day,VIM-03,IN738,HPT Blade,4,1522.3,1086.9,65.4,6,5,1,0.833,"[""Shell Crack""]",35.8,0.707
EVT-12075,2026-01-07,2026-01-07 09:04:00,Day,VIM-02,IN738,LPT Blade,5,1530.2,1053.0,65.3,12,8,4,0.667,"[""Shell Crack"", ""Shell Crack"", ""Inclusion"", ""Inclusion""]",37.0,0.688
EVT-12076,2026-01-07,2026-01-07 09:36:00,Day,VIM-03,Waspaloy,Seal Ring,6,1487.1,1037.9,63.4,6,5,1,0.833,"[""Porosity""]",28.2,0.773
EVT-12077,2026-01-07,2026-01-07 10:35:00,Day,VIM-04,IN738,HPT Blade,7,1524.0,1061.4,62.7,6,4,2,0.667,"[""Porosity"", ""Inclusion""]",38.2,0.729
EVT-12078,2026-01-07,2026-01-07 11:16:00,Day,VIM-02,Waspaloy,LPT Blade,8,1488.6,1014.7,65.7,6,5,1,0.833,"[""Porosity""]",36.9,0.754
EVT-12079,2026-01-07,2026-01-07 12:09:00,Day,VIM-03,IN718,Nozzle Guide Vane,1,1506.5,1096.8,60.3,8,6,2,0.75,"[""Inclusion"", ""Shell Crack""]",45.3,0.717
EVT-12080,2026-01-07,2026-01-07 12:40:00,Day,VIM-01,IN718,HPT Blade,2,1500.2,1058.6,60.5,4,4,0,1.0,[],32.7,0.756
EVT-12081,2026-01-07,2026-01-07 13:38:00,Day,VIM-04,IN718,Nozzle Guide Vane,3,1511.6,1048.9,64.5,4,2,2,0.5,"[""Porosity"", ""Stray Grain""]",30.6,0.744
EVT-12082,2026-01-07,2026-01-07 14:03:00,Day,VIM-02,CMSX-4,LPT Blade,4,1544.9,1086.1,64.8,6,4,2,0.667,"[""Stray Grain"", ""Misrun""]",38.7,0.541
EVT-12083,2026-01-07,2026-01-07 14:55:00,Day,VIM-04,Waspaloy,Shroud,5,1509.4,1046.5,62.8,4,3,1,0.75,"[""Shell Crack""]",36.8,0.751
EVT-12084,2026-01-07,2026-01-07 15:43:00,Day,VIM-02,IN718,LPT Blade,6,1489.9,1047.5,61.3,8,5,3,0.625,"[""Dimensional"", ""Shell Crack"", ""Surface Finish""]",36.0,0.769
EVT-12085,2026-01-07,2026-01-07 14:09:00,Swing,VIM-04,René-80,LPT Blade,1,1513.1,1053.7,61.0,6,5,1,0.833,"[""Porosity""]",34.8,0.692
EVT-12086,2026-01-07,2026-01-07 14:30:00,Swing,VIM-02,IN738,Nozzle Guide Vane,2,1522.0,1073.4,64.3,4,3,1,0.75,"[""Dimensional""]",40.2,0.696
EVT-12087,2026-01-07,2026-01-07 15:31:00,Swing,VIM-04,IN718,Shroud,3,1523.1,1059.8,65.8,6,3,3,0.5,"[""Hot Tear"", ""Stray Grain"", ""Porosity""]",33.1,0.695
EVT-12088,2026-01-07,2026-01-07 16:12:00,Swing,VIM-04,Waspaloy,HPT Blade,4,1448.9,1043.0,65.3,4,2,2,0.5,"[""Porosity"", ""Stray Grain""]",33.2,0.703
EVT-12089,2026-01-07,2026-01-07 17:14:00,Swing,VIM-02,CMSX-4,HPT Blade,5,1541.7,1089.1,64.7,4,2,2,0.5,"[""Shell Crack"", ""Stray Grain""]",34.1,0.542
EVT-12090,2026-01-07,2026-01-07 18:03:00,Swing,VIM-02,Waspaloy,Combustor Liner,6,1504.3,1002.8,67.1,8,8,0,1.0,[],35.1,0.743
EVT-12091,2026-01-07,2026-01-07 18:31:00,Swing,VIM-01,Waspaloy,Nozzle Guide Vane,7,1468.2,1041.2,69.4,12,9,3,0.75,"[""Hot Tear"", ""Surface Finish"", ""Shell Crack""]",42.4,0.696
EVT-12092,2026-01-07,2026-01-07 19:11:00,Swing,VIM-04,René-80,Shroud,8,1497.1,1030.0,66.8,6,4,2,0.667,"[""Inclusion"", ""Inclusion""]",40.3,0.682
EVT-12093,2026-01-07,2026-01-07 19:53:00,Swing,VIM-03,Waspaloy,LPT Blade,1,1509.4,1044.2,62.8,12,9,3,0.75,"[""Shell Crack"", ""Shell Crack"", ""Dimensional""]",39.4,0.692
EVT-12094,2026-01-07,2026-01-07 20:40:00,Swing,VIM-01,IN738,LPT Blade,2,1510.2,1056.2,69.2,8,5,3,0.625,"[""Inclusion"", ""Shell Crack"", ""Inclusion""]",35.8,0.657
EVT-12095,2026-01-07,2026-01-07 21:30:00,Swing,VIM-02,CMSX-4,LPT Blade,3,1535.7,1072.4,63.6,12,8,4,0.667,"[""Shell Crack"", ""Stray Grain"", ""Porosity"", ""Shell Crack""]",32.9,0.528
EVT-12096,2026-01-07,2026-01-07 22:09:00,Swing,VIM-01,IN738,Nozzle Guide Vane,4,1538.0,1065.3,64.0,8,6,2,0.75,"[""Inclusion"", ""Dimensional""]",34.2,0.682
EVT-12097,2026-01-07,2026-01-07 22:36:00,Swing,VIM-03,IN718,HPT Blade,5,1511.9,1059.4,65.6,12,8,4,0.667,"[""Porosity"", ""Shell Crack"", ""Shell Crack"", ""Shell Crack""]",37.1,0.735
EVT-12098,2026-01-07,2026-01-07 23:41:00,Swing,VIM-04,Waspaloy,HPT Blade,6,1502.9,1018.7,64.7,8,6,2,0.75,"[""Inclusion"", ""Porosity""]",36.7,0.762
EVT-12099,2026-01-07,2026-01-08 00:37:00,Swing,VIM-04,IN718,Nozzle Guide Vane,7,1491.5,1072.1,61.5,8,6,2,0.75,"[""Porosity"", ""Inclusion""]",34.3,0.768
EVT-12100,2026-01-07,2026-01-08 01:11:00,Swing,VIM-02,René-80,Nozzle Guide Vane,8,1519.4,1070.6,61.3,8,5,3,0.625,"[""Inclusion"", ""Shell Crack"", ""Shell Crack""]",28.8,0.75
EVT-12101,2026-01-07,2026-01-08 01:49:00,Swing,VIM-01,IN718,LPT Blade,1,1508.8,1052.0,63.3,8,6,2,0.75,"[""Inclusion"", ""Inclusion""]",40.1,0.694
EVT-12102,2026-01-07,2026-01-07 22:11:00,Night,VIM-04,IN718,LPT Blade,1,1503.2,1027.8,62.1,8,3,5,0.375,"[""Surface Finish"", ""Inclusion"", ""Shell Crack"", ""Inclusion"", ""Shell Crack""]",32.9,0.663
EVT-12103,2026-01-07,2026-01-07 22:46:00,Night,VIM-03,CMSX-4,Shroud,2,1539.3,1085.2,68.5,6,2,4,0.333,"[""Porosity"", ""Dimensional"", ""Shell Crack"", ""Shell Crack""]",36.7,0.452
EVT-12104,2026-01-07,2026-01-07 23:41:00,Night,VIM-03,IN738,Nozzle Guide Vane,3,1507.9,1063.4,66.4,12,4,8,0.333,"[""Dimensional"", ""Dimensional"", ""Inclusion"", ""Porosity"", ""Shell Crack"", ""Dimensional"", ""Inclusion"", ""Shell Crack""]",39.3,0.635
EVT-12105,2026-01-07,2026-01-08 00:27:00,Night,VIM-01,IN718,HPT Blade,4,1499.3,1047.4,65.7,6,5,1,0.833,"[""Misrun""]",46.9,0.695
EVT-12106,2026-01-07,2026-01-08 01:10:00,Night,VIM-02,Waspaloy,HPT Blade,5,1503.8,1054.2,69.0,8,6,2,0.75,"[""Porosity"", ""Shell Crack""]",30.0,0.688
EVT-12107,2026-01-07,2026-01-08 01:40:00,Night,VIM-01,Waspaloy,Combustor Liner,6,1489.7,1041.5,64.3,4,4,0,1.0,[],36.8,0.726
EVT-12108,2026-01-07,2026-01-08 02:20:00,Night,VIM-02,IN718,Nozzle Guide Vane,7,1494.9,1040.7,65.7,8,5,3,0.625,"[""Shell Crack"", ""Inclusion"", ""Misrun""]",35.5,0.695
EVT-12109,2026-01-08,2026-01-08 05:58:00,Day,VIM-02,IN718,LPT Blade,1,1506.3,1010.3,60.8,8,5,3,0.625,"[""Inclusion"", ""Porosity"", ""Inclusion""]",35.3,0.714
EVT-12110,2026-01-08,2026-01-08 07:25:00,Day,VIM-01,Waspaloy,LPT Blade,2,1466.0,1049.4,57.2,4,4,0,1.0,[],27.3,0.77
EVT-12111,2026-01-08,2026-01-08 07:41:00,Day,VIM-01,IN718,Nozzle Guide Vane,3,1506.1,1053.4,58.5,6,3,3,0.5,"[""Shell Crack"", ""Dimensional"", ""Dimensional""]",40.9,0.792
EVT-12112,2026-01-08,2026-01-08 08:11:00,Day,VIM-02,IN718,HPT Blade,4,1497.1,1055.3,59.0,6,5,1,0.833,"[""Shell Crack""]",46.5,0.788
EVT-12113,2026-01-08,2026-01-08 09:03:00,Day,VIM-04,CMSX-4,Combustor Liner,5,1544.6,1071.4,58.6,12,9,3,0.75,"[""Inclusion"", ""Shell Crack"", ""Inclusion""]",34.4,0.592
EVT-12114,2026-01-08,2026-01-08 09:31:00,Day,VIM-03,René-80,LPT Blade,6,1505.6,1077.5,58.2,12,8,4,0.667,"[""Shell Crack"", ""Dimensional"", ""Inclusion"", ""Porosity""]",30.9,0.775
EVT-12115,2026-01-08,2026-01-08 14:09:00,Swing,VIM-04,René-80,Combustor Liner,1,1501.7,1047.3,57.3,6,4,2,0.667,"[""Hot Tear"", ""Dimensional""]",34.4,0.722
EVT-12116,2026-01-08,2026-01-08 14:47:00,Swing,VIM-01,IN718,LPT Blade,2,1486.5,1022.2,61.1,8,5,3,0.625,"[""Surface Finish"", ""Surface Finish"", ""Porosity""]",36.5,0.729
EVT-12117,2026-01-08,2026-01-08 15:32:00,Swing,VIM-03,René-80,LPT Blade,3,1520.8,1092.0,60.6,6,3,3,0.5,"[""Dimensional"", ""Shell Crack"", ""Stray Grain""]",30.3,0.755
EVT-12118,2026-01-08,2026-01-08 16:04:00,Swing,VIM-04,Waspaloy,Shroud,4,1473.1,1064.3,56.6,12,9,3,0.75,"[""Misrun"", ""Dimensional"", ""Shell Crack""]",30.6,0.804
EVT-12119,2026-01-08,2026-01-08 16:36:00,Swing,VIM-03,Waspaloy,Shroud,5,1490.0,1056.5,59.5,8,7,1,0.875,"[""Stray Grain""]",23.4,0.804
EVT-12120,2026-01-08,2026-01-08 22:18:00,Night,VIM-04,IN718,LPT Blade,1,1498.7,1062.3,57.7,8,5,3,0.625,"[""Shell Crack"", ""Porosity"", ""Porosity""]",30.4,0.698
EVT-12121,2026-01-08,2026-01-08 22:46:00,Night,VIM-02,CMSX-4,Nozzle Guide Vane,2,1542.2,1102.2,62.1,6,4,2,0.667,"[""Misrun"", ""Shell Crack""]",47.9,0.503
EVT-12122,2026-01-08,2026-01-08 23:42:00,Night,VIM-01,IN718,LPT Blade,3,1514.8,1044.1,60.3,12,8,4,0.667,"[""Porosity"", ""Inclusion"", ""Shell Crack"", ""Inclusion""]",42.8,0.713
EVT-12123,2026-01-08,2026-01-09 00:16:00,Night,VIM-01,CMSX-4,HPT Blade,4,1554.0,1059.1,58.7,8,5,3,0.625,"[""Dimensional"", ""Inclusion"", ""Porosity""]",36.9,0.528
EVT-12124,2026-01-08,2026-01-09 00:54:00,Night,VIM-03,IN738,Nozzle Guide Vane,5,1507.4,1044.3,57.9,6,5,1,0.833,"[""Dimensional""]",31.9,0.702
EVT-12125,2026-01-09,2026-01-09 06:13:00,Day,VIM-04,René-80,Nozzle Guide Vane,1,1498.8,1060.1,53.3,6,4,2,0.667,"[""Shell Crack"", ""Dimensional""]",34.8,0.72
EVT-12126,2026-01-09,2026-01-09 06:56:00,Day,VIM-03,Waspaloy,HPT Blade,2,1488.5,1060.2,55.9,6,5,1,0.833,"[""Porosity""]",46.7,0.813
EVT-12127,2026-01-09,2026-01-09 07:31:00,Day,VIM-02,CMSX-4,HPT Blade,3,1521.4,1073.2,53.6,8,4,4,0.5,"[""Stray Grain"", ""Dimensional"", ""Misrun"", ""Porosity""]",38.4,0.561
EVT-12128,2026-01-09,2026-01-09 08:08:00,Day,VIM-04,IN718,HPT Blade,4,1507.8,1041.2,53.3,8,7,1,0.875,"[""Shell Crack""]",35.0,0.82
EVT-12129,2026-01-09,2026-01-09 09:07:00,Day,VIM-04,Waspaloy,HPT Blade,5,1491.3,1030.9,52.1,4,3,1,0.75,"[""Misrun""]",33.5,0.84
EVT-12130,2026-01-09,2026-01-09 14:00:00,Swing,VIM-01,IN738,LPT Blade,1,1515.6,1040.9,51.9,6,5,1,0.833,"[""Porosity""]",43.0,0.73
EVT-12131,2026-01-09,2026-01-09 14:59:00,Swing,VIM-04,IN738,LPT Blade,2,1510.9,1047.7,56.4,8,6,2,0.75,"[""Stray Grain"", ""Shell Crack""]",31.2,0.759
EVT-12132,2026-01-09,2026-01-09 15:29:00,Swing,VIM-02,René-80,LPT Blade,3,1515.0,1075.3,54.0,8,8,0,1.0,[],23.2,0.8
EVT-12133,2026-01-09,2026-01-09 16:13:00,Swing,VIM-01,IN718,HPT Blade,4,1505.7,1056.2,51.0,8,7,1,0.875,"[""Inclusion""]",32.1,0.82
