event_id,date,timestamp,shift,furnace,duration_min,category,reason,is_planned
DT-52671,2025-12-31,2026-01-01 00:38:49,Night,VIM-04,1.5,Short Stop,Material staging,False
DT-52672,2026-01-01,2026-01-01 11:31:10,Day,VIM-01,4.5,Short Stop,Vacuum leak minor,False
DT-52673,2026-01-01,2026-01-01 13:04:00,Day,VIM-01,9.9,Short Stop,Operator break,False
DT-52674,2026-01-01,2026-01-01 13:42:58,Day,VIM-02,1.1,Short Stop,Vacuum leak minor,False
DT-52675,2026-01-01,2026-01-01 13:17:52,Day,VIM-02,14.0,Short Stop,Material staging,False
DT-52676,2026-01-01,2026-01-01 10:42:16,Day,VIM-02,6.9,Short Stop,Shell alignment,False
DT-52677,2026-01-01,2026-01-01 09:54:39,Day,VIM-02,4.8,Short Stop,Thermocouple check,False
DT-52678,2026-01-01,2026-01-01 08:02:20,Day,VIM-03,6.2,Short Stop,Operator break,False
DT-52679,2026-01-01,2026-01-01 13:09:57,Day,VIM-03,3.8,Short Stop,Operator break,False
DT-52680,2026-01-01,2026-01-01 11:35:28,Day,VIM-03,2.9,Short Stop,Pour rate adjustment,False
DT-52681,2026-01-01,2026-01-01 10:42:32,Day,VIM-04,3.4,Short Stop,Vacuum leak minor,False
DT-52682,2026-01-01,2026-01-01 09:56:44,Day,VIM-04,6.7,Short Stop,Material staging,False
DT-52683,2026-01-01,2026-01-01 09:26:27,Day,VIM-04,1.6,Short Stop,Mold positioning,False
DT-52684,2026-01-01,2026-01-01 16:23:17,Swing,VIM-01,4.8,Short Stop,Chamber pressure fluctuation,False
DT-52685,2026-01-01,2026-01-01 15:42:59,Swing,VIM-01,10.1,Short Stop,Thermocouple check,False
DT-52686,2026-01-01,2026-01-01 15:59:15,Swing,VIM-01,3.1,Short Stop,Operator break,False
DT-52687,2026-01-01,2026-01-01 19:14:46,Swing,VIM-02,1.6,Short Stop,Vacuum leak minor,False
DT-52688,2026-01-01,2026-01-01 18:54:07,Swing,VIM-03,2.4,Short Stop,Material staging,False
DT-52689,2026-01-01,2026-01-01 20:07:27,Swing,VIM-03,2.9,Short Stop,Thermocouple check,False
DT-52690,2026-01-01,2026-01-01 18:36:28,Swing,VIM-04,1.9,Short Stop,Vacuum leak minor,False
DT-52691,2026-01-01,2026-01-01 15:43:33,Swing,VIM-04,14.0,Short Stop,Thermocouple check,False
DT-52692,2026-01-01,2026-01-01 15:00:00,Swing,VIM-04,159.2,Planned Maintenance,PM - Vacuum system service,True
DT-52693,2026-01-01,2026-01-02 04:49:47,Night,VIM-01,1.4,Short Stop,Shell alignment,False
DT-52694,2026-01-01,2026-01-02 03:44:38,Night,VIM-01,3.5,Short Stop,Operator break,False
DT-52695,2026-01-01,2026-01-02 00:17:25,Night,VIM-01,3.2,Short Stop,Operator break,False
DT-52696,2026-01-01,2026-01-02 02:56:03,Night,VIM-02,5.8,Short Stop,Vacuum leak minor,False
DT-52697,2026-01-01,2026-01-02 00:25:01,Night,VIM-02,3.7,Short Stop,Mold positioning,False
DT-52698,2026-01-01,2026-01-02 00:47:42,Night,VIM-02,10.9,Short Stop,Thermocouple check,False
DT-52699,2026-01-01,2026-01-02 02:24:43,Night,VIM-02,1.6,Short Stop,Vacuum leak minor,False
DT-52700,2026-01-01,2026-01-02 04:28:21,Night,VIM-03,4.5,Short Stop,Material staging,False
DT-52701,2026-01-01,2026-01-01 23:48:51,Night,VIM-04,2.0,Short Stop,Operator break,False
DT-52702,2026-01-02,2026-01-02 07:43:13,Day,VIM-01,3.4,Short Stop,Operator break,False
DT-52703,2026-01-02,2026-01-02 10:45:25,Day,VIM-01,12.4,Short Stop,Pour rate adjustment,False
DT-52704,2026-01-02,2026-01-02 07:54:00,Day,VIM-02,1.9,Short Stop,Material staging,False
DT-52705,2026-01-02,2026-01-02 07:54:38,Day,VIM-02,3.7,Short Stop,Shell alignment,False
DT-52706,2026-01-02,2026-01-02 13:41:51,Day,VIM-02,6.2,Short Stop,Shell alignment,False
DT-52707,2026-01-02,2026-01-02 07:26:55,Day,VIM-03,2.7,Short Stop,Chamber pressure fluctuation,False
DT-52708,2026-01-02,2026-01-02 09:49:45,Day,VIM-04,1.4,Short Stop,Shell alignment,False
DT-52709,2026-01-02,2026-01-02 15:46:12,Swing,VIM-01,7.0,Short Stop,Thermocouple check,False
DT-52710,2026-01-02,2026-01-02 21:37:41,Swing,VIM-01,14.0,Short Stop,Material staging,False
DT-52711,2026-01-02,2026-01-02 20:49:42,Swing,VIM-02,5.7,Short Stop,Material staging,False
DT-52712,2026-01-02,2026-01-02 15:00:00,Swing,VIM-02,183.1,Planned Maintenance,PM - Vacuum system service,True
DT-52713,2026-01-02,2026-01-02 21:20:49,Swing,VIM-03,3.6,Short Stop,Vacuum leak minor,False
DT-52714,2026-01-02,2026-01-02 21:33:54,Swing,VIM-03,7.5,Short Stop,Operator break,False
DT-52715,2026-01-02,2026-01-02 19:40:30,Swing,VIM-03,3.5,Short Stop,Material staging,False
DT-52716,2026-01-02,2026-01-02 15:46:24,Swing,VIM-03,14.0,Short Stop,Vacuum leak minor,False
DT-52717,2026-01-02,2026-01-02 19:44:30,Swing,VIM-04,14.0,Short Stop,Vacuum leak minor,False
DT-52718,2026-01-02,2026-01-02 19:41:14,Swing,VIM-04,1.8,Short Stop,Operator break,False
DT-52719,2026-01-02,2026-01-02 16:38:31,Swing,VIM-04,11.1,Short Stop,Vacuum leak minor,False
DT-52720,2026-01-02,2026-01-02 17:34:45,Swing,VIM-04,14.0,Short Stop,Shell alignment,False
DT-52721,2026-01-02,2026-01-02 18:29:47,Swing,VIM-04,11.0,Short Stop,Shell alignment,False
DT-52722,2026-01-02,2026-01-02 14:17:01,Swing,VIM-04,12.3,Short Stop,Operator break,False
DT-52723,2026-01-02,2026-01-02 15:55:59,Swing,VIM-04,2.6,Short Stop,Mold positioning,False
DT-52724,2026-01-02,2026-01-02 23:23:40,Night,VIM-01,2.2,Short Stop,Material staging,False
DT-52725,2026-01-02,2026-01-03 01:03:34,Night,VIM-01,2.5,Short Stop,Operator break,False
DT-52726,2026-01-02,2026-01-03 04:09:50,Night,VIM-01,1.6,Short Stop,Vacuum leak minor,False
DT-52727,2026-01-02,2026-01-03 04:04:52,Night,VIM-01,12.7,Short Stop,Thermocouple check,False
DT-52728,2026-01-02,2026-01-03 03:11:48,Night,VIM-01,5.5,Short Stop,Operator break,False
DT-52729,2026-01-02,2026-01-02 23:23:41,Night,VIM-01,7.8,Short Stop,Vacuum leak minor,False
DT-52730,2026-01-02,2026-01-03 00:33:32,Night,VIM-02,2.0,Short Stop,Mold positioning,False
DT-52731,2026-01-02,2026-01-02 23:33:45,Night,VIM-02,7.3,Short Stop,Thermocouple check,False
DT-52732,2026-01-02,2026-01-03 00:44:28,Night,VIM-03,3.1,Short Stop,Shell alignment,False
DT-52733,2026-01-02,2026-01-03 01:30:23,Night,VIM-03,7.9,Short Stop,Thermocouple check,False
DT-52734,2026-01-02,2026-01-03 03:18:57,Night,VIM-03,2.5,Short Stop,Operator break,False
DT-52735,2026-01-02,2026-01-03 05:21:04,Night,VIM-04,5.6,Short Stop,Operator break,False
DT-52736,2026-01-02,2026-01-03 00:00:09,Night,VIM-04,6.8,Short Stop,Chamber pressure fluctuation,False
DT-52737,2026-01-02,2026-01-03 00:41:48,Night,VIM-04,9.0,Short Stop,Shell alignment,False
DT-52738,2026-01-02,2026-01-03 01:54:21,Night,VIM-04,2.2,Short Stop,Operator break,False
DT-52739,2026-01-02,2026-01-03 01:41:16,Night,VIM-04,1.2,Short Stop,Vacuum leak minor,False
DT-52740,2026-01-02,2026-01-02 23:00:00,Night,VIM-04,191.2,Planned Maintenance,PM - Vacuum system service,True
DT-52741,2026-01-03,2026-01-03 09:21:40,Day,VIM-01,2.7,Short Stop,Material staging,False
DT-52742,2026-01-03,2026-01-03 12:57:52,Day,VIM-03,1.9,Short Stop,Operator break,False
DT-52743,2026-01-03,2026-01-03 08:20:07,Day,VIM-03,4.4,Short Stop,Pour rate adjustment,False
DT-52744,2026-01-03,2026-01-03 06:37:54,Day,VIM-03,5.5,Short Stop,Vacuum leak minor,False
DT-52745,2026-01-03,2026-01-03 06:19:20,Day,VIM-04,3.8,Short Stop,Operator break,False
DT-52746,2026-01-03,2026-01-03 21:19:04,Swing,VIM-01,2.3,Short Stop,Thermocouple check,False
DT-52747,2026-01-03,2026-01-03 16:43:22,Swing,VIM-01,2.1,Short Stop,Mold positioning,False
DT-52748,2026-01-03,2026-01-03 15:11:06,Swing,VIM-01,1.1,Short Stop,Vacuum leak minor,False
DT-52749,2026-01-03,2026-01-03 20:06:26,Swing,VIM-02,11.1,Short Stop,Thermocouple check,False
DT-52750,2026-01-03,2026-01-03 15:56:42,Swing,VIM-02,4.6,Short Stop,Mold positioning,False
DT-52751,2026-01-03,2026-01-03 21:12:28,Swing,VIM-02,1.7,Short Stop,Shell alignment,False
DT-52752,2026-01-03,2026-01-03 20:04:01,Swing,VIM-02,14.0,Short Stop,Thermocouple check,False
DT-52753,2026-01-03,2026-01-03 20:42:59,Swing,VIM-03,1.6,Short Stop,Mold positioning,False
DT-52754,2026-01-03,2026-01-03 15:00:00,Swing,VIM-03,178.8,Planned Maintenance,PM - Furnace rebuild,True
DT-52755,2026-01-03,2026-01-03 21:02:16,Swing,VIM-04,2.6,Short Stop,Thermocouple check,False
DT-52756,2026-01-03,2026-01-03 14:40:27,Swing,VIM-04,7.9,Short Stop,Material staging,False
DT-52757,2026-01-03,2026-01-03 15:05:24,Swing,VIM-04,4.8,Short Stop,Thermocouple check,False
DT-52758,2026-01-03,2026-01-03 17:06:26,Swing,VIM-04,8.6,Short Stop,Shell alignment,False
DT-52759,2026-01-03,2026-01-03 15:00:00,Swing,VIM-04,167.7,Planned Maintenance,PM - Crucible change,True
DT-52760,2026-01-03,2026-01-03 22:57:14,Night,VIM-01,4.4,Short Stop,Thermocouple check,False
DT-52761,2026-01-03,2026-01-04 05:19:54,Night,VIM-01,3.6,Short Stop,Thermocouple check,False
DT-52762,2026-01-03,2026-01-03 22:20:55,Night,VIM-01,3.0,Short Stop,Thermocouple check,False
DT-52763,2026-01-03,2026-01-04 03:18:50,Night,VIM-03,7.2,Short Stop,Operator break,False
DT-52764,2026-01-03,2026-01-03 22:35:23,Night,VIM-03,3.3,Short Stop,Mold positioning,False
DT-52765,2026-01-03,2026-01-04 05:15:21,Night,VIM-03,6.4,Short Stop,Chamber pressure fluctuation,False
DT-52766,2026-01-03,2026-01-04 00:16:12,Night,VIM-03,1.7,Short Stop,Shell alignment,False
DT-52767,2026-01-03,2026-01-03 23:00:27,Night,VIM-04,1.2,Short Stop,Chamber pressure fluctuation,False
DT-52768,2026-01-03,2026-01-04 03:40:11,Night,VIM-04,2.4,Short Stop,Vacuum leak minor,False
DT-52769,2026-01-03,2026-01-03 22:38:37,Night,VIM-04,6.5,Short Stop,Chamber pressure fluctuation,False
DT-52770,2026-01-03,2026-01-04 03:34:40,Night,VIM-04,5.9,Short Stop,Pour rate adjustment,False
DT-52771,2026-01-03,2026-01-04 02:05:42,Night,VIM-04,7.8,Short Stop,Pour rate adjustment,False
DT-52772,2026-01-04,2026-01-04 08:40:56,Day,VIM-01,1.3,Short Stop,Mold positioning,False
DT-52773,2026-01-04,2026-01-04 13:10:50,Day,VIM-01,3.5,Short Stop,Shell alignment,False
DT-52774,2026-01-04,2026-01-04 07:00:00,Day,VIM-01,142.2,Planned Maintenance,PM - Furnace rebuild,True
DT-52775,2026-01-04,2026-01-04 07:43:06,Day,VIM-02,14.0,Short Stop,Operator break,False
DT-52776,2026-01-04,2026-01-04 09:38:36,Day,VIM-02,1.3,Short Stop,Thermocouple check,False
DT-52777,2026-01-04,2026-01-04 11:28:09,Day,VIM-02,8.5,Short Stop,Mold positioning,False
DT-52778,2026-01-04,2026-01-04 13:21:50,Day,VIM-03,6.1,Short Stop,Thermocouple check,False
DT-52779,2026-01-04,2026-01-04 13:31:25,Day,VIM-03,14.0,Short Stop,Pour rate adjustment,False
DT-52780,2026-01-04,2026-01-04 12:58:53,Day,VIM-03,2.0,Short Stop,Chamber pressure fluctuation,False
DT-52781,2026-01-04,2026-01-04 11:07:08,Day,VIM-04,8.0,Short Stop,Vacuum leak minor,False
DT-52782,2026-01-04,2026-01-04 13:41:04,Day,VIM-04,1.5,Short Stop,Pour rate adjustment,False
DT-52783,2026-01-04,2026-01-04 11:12:24,Day,VIM-04,13.0,Short Stop,Vacuum leak minor,False
DT-52784,2026-01-04,2026-01-04 12:31:20,Day,VIM-04,5.8,Short Stop,Mold positioning,False
DT-52785,2026-01-04,2026-01-04 08:39:30,Day,VIM-04,13.5,Short Stop,Pour rate adjustment,False
DT-52786,2026-01-04,2026-01-04 17:58:15,Swing,VIM-01,12.4,Short Stop,Vacuum leak minor,False
DT-52787,2026-01-04,2026-01-04 19:48:34,Swing,VIM-01,5.9,Short Stop,Shell alignment,False
DT-52788,2026-01-04,2026-01-04 14:33:34,Swing,VIM-02,1.6,Short Stop,Thermocouple check,False
DT-52789,2026-01-04,2026-01-04 20:23:15,Swing,VIM-02,3.9,Short Stop,Thermocouple check,False
DT-52790,2026-01-04,2026-01-04 18:14:37,Swing,VIM-02,8.2,Short Stop,Thermocouple check,False
DT-52791,2026-01-04,2026-01-04 16:48:25,Swing,VIM-02,2.1,Short Stop,Operator break,False
DT-52792,2026-01-04,2026-01-04 21:08:59,Swing,VIM-03,3.0,Short Stop,Operator break,False
DT-52793,2026-01-04,2026-01-04 14:56:27,Swing,VIM-03,4.3,Short Stop,Shell alignment,False
DT-52794,2026-01-04,2026-01-04 14:49:49,Swing,VIM-04,1.4,Short Stop,Shell alignment,False
DT-52795,2026-01-04,2026-01-04 20:28:27,Swing,VIM-04,5.6,Short Stop,Vacuum leak minor,False
DT-52796,2026-01-04,2026-01-04 21:34:48,Swing,VIM-04,3.9,Short Stop,Vacuum leak minor,False
DT-52797,2026-01-04,2026-01-04 21:46:33,Swing,VIM-04,1.7,Short Stop,Shell alignment,False
DT-52798,2026-01-04,2026-01-04 23:51:19,Night,VIM-01,10.5,Short Stop,Mold positioning,False
DT-52799,2026-01-04,2026-01-05 00:00:19,Night,VIM-01,3.9,Short Stop,Material staging,False
DT-52800,2026-01-04,2026-01-04 23:00:00,Night,VIM-01,180.9,Planned Maintenance,PM - Furnace rebuild,True
DT-52801,2026-01-04,2026-01-05 00:31:21,Night,VIM-02,3.0,Short Stop,Vacuum leak minor,False
DT-52802,2026-01-04,2026-01-05 01:09:10,Night,VIM-03,5.5,Short Stop,Material staging,False
DT-52803,2026-01-04,2026-01-04 22:54:19,Night,VIM-03,4.4,Short Stop,Vacuum leak minor,False
DT-52804,2026-01-04,2026-01-05 03:04:31,Night,VIM-04,2.2,Short Stop,Chamber pressure fluctuation,False
DT-52805,2026-01-04,2026-01-05 05:25:30,Night,VIM-04,8.9,Short Stop,Vacuum leak minor,False
DT-52806,2026-01-05,2026-01-05 06:53:29,Day,VIM-01,1.6,Short Stop,Mold positioning,False
DT-52807,2026-01-05,2026-01-05 08:47:12,Day,VIM-01,12.1,Short Stop,Shell alignment,False
DT-52808,2026-01-05,2026-01-05 07:43:13,Day,VIM-01,3.5,Short Stop,Material staging,False
DT-52809,2026-01-05,2026-01-05 10:55:17,Day,VIM-01,1.8,Short Stop,Chamber pressure fluctuation,False
DT-52810,2026-01-05,2026-01-05 13:40:04,Day,VIM-01,2.6,Short Stop,Operator break,False
DT-52811,2026-01-05,2026-01-05 07:54:42,Day,VIM-01,14.0,Short Stop,Shell alignment,False
DT-52812,2026-01-05,2026-01-05 12:16:52,Day,VIM-02,13.0,Short Stop,Thermocouple check,False
DT-52813,2026-01-05,2026-01-05 09:01:44,Day,VIM-02,14.0,Short Stop,Material staging,False
DT-52814,2026-01-05,2026-01-05 07:30:07,Day,VIM-02,10.3,Short Stop,Vacuum leak minor,False
DT-52815,2026-01-05,2026-01-05 12:46:26,Day,VIM-02,8.2,Short Stop,Material staging,False
DT-52816,2026-01-05,2026-01-05 09:14:30,Day,VIM-03,4.1,Short Stop,Vacuum leak minor,False
DT-52817,2026-01-05,2026-01-05 09:40:36,Day,VIM-03,1.5,Short Stop,Pour rate adjustment,False
DT-52818,2026-01-05,2026-01-05 12:09:28,Day,VIM-03,3.8,Short Stop,Chamber pressure fluctuation,False
DT-52819,2026-01-05,2026-01-05 16:30:51,Swing,VIM-01,6.7,Short Stop,Shell alignment,False
DT-52820,2026-01-05,2026-01-05 15:01:37,Swing,VIM-01,3.4,Short Stop,Pour rate adjustment,False
DT-52821,2026-01-05,2026-01-05 19:11:20,Swing,VIM-02,3.6,Short Stop,Shell alignment,False
DT-52822,2026-01-05,2026-01-05 20:02:42,Swing,VIM-02,1.6,Short Stop,Material staging,False
DT-52823,2026-01-05,2026-01-05 18:11:40,Swing,VIM-02,4.6,Short Stop,Shell alignment,False
DT-52824,2026-01-05,2026-01-05 16:16:30,Swing,VIM-02,6.9,Short Stop,Mold positioning,False
DT-52825,2026-01-05,2026-01-05 18:36:41,Swing,VIM-03,2.4,Short Stop,Vacuum leak minor,False
DT-52826,2026-01-05,2026-01-05 19:30:35,Swing,VIM-04,2.8,Short Stop,Thermocouple check,False
DT-52827,2026-01-05,2026-01-05 14:48:03,Swing,VIM-04,7.1,Short Stop,Thermocouple check,False
DT-52828,2026-01-05,2026-01-05 21:48:24,Swing,VIM-04,4.9,Short Stop,Shell alignment,False
DT-52829,2026-01-05,2026-01-05 18:48:24,Swing,VIM-04,1.5,Short Stop,Thermocouple check,False
DT-52830,2026-01-05,2026-01-06 02:58:50,Night,VIM-01,4.0,Short Stop,Vacuum leak minor,False
DT-52831,2026-01-05,2026-01-05 22:47:50,Night,VIM-02,5.3,Short Stop,Pour rate adjustment,False
DT-52832,2026-01-05,2026-01-06 03:53:14,Night,VIM-02,7.0,Short Stop,Vacuum leak minor,False
DT-52833,2026-01-05,2026-01-06 03:22:17,Night,VIM-03,4.6,Short Stop,Shell alignment,False
DT-52834,2026-01-05,2026-01-06 02:12:46,Night,VIM-03,3.1,Short Stop,Thermocouple check,False
DT-52835,2026-01-05,2026-01-06 03:54:51,Night,VIM-04,2.9,Short Stop,Thermocouple check,False
DT-52836,2026-01-05,2026-01-06 03:57:38,Night,VIM-04,4.2,Short Stop,Shell alignment,False
DT-52837,2026-01-05,2026-01-06 03:40:01,Night,VIM-04,2.2,Short Stop,Operator break,False
DT-52838,2026-01-05,2026-01-06 00:43:45,Night,VIM-04,2.3,Short Stop,Thermocouple check,False
DT-52839,2026-01-05,2026-01-05 23:21:57,Night,VIM-04,14.0,Short Stop,Vacuum leak minor,False
DT-52840,2026-01-05,2026-01-06 04:46:51,Night,VIM-04,171.4,Breakdown,Power supply trip,False
DT-52841,2026-01-06,2026-01-06 12:11:20,Day,VIM-01,5.4,Short Stop,Mold positioning,False
DT-52842,2026-01-06,2026-01-06 08:38:51,Day,VIM-01,1.4,Short Stop,Shell alignment,False
DT-52843,2026-01-06,2026-01-06 07:19:47,Day,VIM-01,4.2,Short Stop,Pour rate adjustment,False
DT-52844,2026-01-06,2026-01-06 08:33:01,Day,VIM-01,4.6,Short Stop,Mold positioning,False
DT-52845,2026-01-06,2026-01-06 09:22:57,Day,VIM-02,3.5,Short Stop,Thermocouple check,False
DT-52846,2026-01-06,2026-01-06 06:22:34,Day,VIM-02,5.8,Short Stop,Thermocouple check,False
DT-52847,2026-01-06,2026-01-06 11:08:39,Day,VIM-03,14.0,Short Stop,Vacuum leak minor,False
DT-52848,2026-01-06,2026-01-06 06:22:12,Day,VIM-03,10.4,Short Stop,Thermocouple check,False
DT-52849,2026-01-06,2026-01-06 10:39:19,Day,VIM-04,4.0,Short Stop,Operator break,False
DT-52850,2026-01-06,2026-01-06 12:55:43,Day,VIM-04,4.8,Short Stop,Material staging,False
DT-52851,2026-01-06,2026-01-06 11:52:16,Day,VIM-04,6.4,Short Stop,Vacuum leak minor,False
DT-52852,2026-01-06,2026-01-06 07:00:00,Day,VIM-04,210.8,Planned Maintenance,PM - Crucible change,True
DT-52853,2026-01-06,2026-01-06 21:37:03,Swing,VIM-01,4.3,Short Stop,Pour rate adjustment,False
DT-52854,2026-01-06,2026-01-06 18:03:28,Swing,VIM-02,2.5,Short Stop,Vacuum leak minor,False
DT-52855,2026-01-06,2026-01-06 19:58:13,Swing,VIM-02,6.8,Short Stop,Vacuum leak minor,False
DT-52856,2026-01-06,2026-01-06 15:00:00,Swing,VIM-02,228.0,Planned Maintenance,PM - Thermocouple replacement,True
DT-52857,2026-01-06,2026-01-06 21:17:16,Swing,VIM-03,12.8,Short Stop,Operator break,False
DT-52858,2026-01-06,2026-01-06 16:50:27,Swing,VIM-03,3.3,Short Stop,Operator break,False
DT-52859,2026-01-06,2026-01-06 16:24:09,Swing,VIM-03,5.2,Short Stop,Operator break,False
DT-52860,2026-01-06,2026-01-06 19:45:06,Swing,VIM-03,1.3,Short Stop,Thermocouple check,False
DT-52861,2026-01-06,2026-01-06 21:14:21,Swing,VIM-03,7.8,Short Stop,Shell alignment,False
DT-52862,2026-01-06,2026-01-06 15:00:00,Swing,VIM-03,213.7,Planned Maintenance,PM - Thermocouple replacement,True
DT-52863,2026-01-06,2026-01-06 19:17:06,Swing,VIM-04,6.6,Short Stop,Chamber pressure fluctuation,False
DT-52864,2026-01-06,2026-01-06 19:45:36,Swing,VIM-04,1.6,Short Stop,Chamber pressure fluctuation,False
DT-52865,2026-01-06,2026-01-07 05:31:35,Night,VIM-01,2.1,Short Stop,Shell alignment,False
DT-52866,2026-01-06,2026-01-06 23:07:32,Night,VIM-02,5.0,Short Stop,Shell alignment,False
DT-52867,2026-01-06,2026-01-07 00:42:28,Night,VIM-02,1.0,Short Stop,Operator break,False
DT-52868,2026-01-06,2026-01-07 03:30:21,Night,VIM-02,14.0,Short Stop,Thermocouple check,False
DT-52869,2026-01-06,2026-01-07 00:09:48,Night,VIM-03,3.9,Short Stop,Operator break,False
DT-52870,2026-01-06,2026-01-07 03:27:41,Night,VIM-03,6.9,Short Stop,Thermocouple check,False
DT-52871,2026-01-06,2026-01-07 02:51:26,Night,VIM-03,1.9,Short Stop,Material staging,False
DT-52872,2026-01-06,2026-01-07 05:39:13,Night,VIM-03,8.4,Short Stop,Material staging,False
DT-52873,2026-01-06,2026-01-06 23:00:00,Night,VIM-03,164.9,Planned Maintenance,PM - Crucible change,True
DT-52874,2026-01-06,2026-01-06 22:13:06,Night,VIM-04,14.0,Short Stop,Shell alignment,False
DT-52875,2026-01-06,2026-01-06 22:40:15,Night,VIM-04,3.4,Short Stop,Shell alignment,False
DT-52876,2026-01-06,2026-01-07 05:24:16,Night,VIM-04,1.1,Short Stop,Chamber pressure fluctuation,False
DT-52877,2026-01-06,2026-01-07 02:39:53,Night,VIM-04,2.8,Short Stop,Mold positioning,False
DT-52878,2026-01-07,2026-01-07 12:54:56,Day,VIM-01,11.5,Short Stop,Material staging,False
DT-52879,2026-01-07,2026-01-07 10:42:05,Day,VIM-02,2.2,Short Stop,Shell alignment,False
DT-52880,2026-01-07,2026-01-07 12:25:11,Day,VIM-02,14.0,Short Stop,Vacuum leak minor,False
DT-52881,2026-01-07,2026-01-07 10:23:33,Day,VIM-03,12.0,Short Stop,Shell alignment,False
DT-52882,2026-01-07,2026-01-07 07:00:00,Day,VIM-03,147.0,Planned Maintenance,PM - Crucible change,True
DT-52883,2026-01-07,2026-01-07 10:21:09,Day,VIM-04,13.7,Short Stop,Operator break,False
DT-52884,2026-01-07,2026-01-07 07:41:11,Day,VIM-04,12.8,Short Stop,Mold positioning,False
DT-52885,2026-01-07,2026-01-07 17:42:08,Swing,VIM-01,2.0,Short Stop,Mold positioning,False
DT-52886,2026-01-07,2026-01-07 15:09:02,Swing,VIM-02,14.0,Short Stop,Vacuum leak minor,False
DT-52887,2026-01-07,2026-01-07 15:36:11,Swing,VIM-02,7.7,Short Stop,Pour rate adjustment,False
DT-52888,2026-01-07,2026-01-07 15:45:00,Swing,VIM-02,2.4,Short Stop,Pour rate adjustment,False
DT-52889,2026-01-07,2026-01-07 14:16:03,Swing,VIM-02,12.9,Short Stop,Thermocouple check,False
DT-52890,2026-01-07,2026-01-07 14:53:53,Swing,VIM-02,10.9,Short Stop,Shell alignment,False
DT-52891,2026-01-07,2026-01-07 15:04:54,Swing,VIM-03,5.4,Short Stop,Material staging,False
DT-52892,2026-01-07,2026-01-07 15:03:34,Swing,VIM-03,5.7,Short Stop,Thermocouple check,False
DT-52893,2026-01-07,2026-01-07 16:47:07,Swing,VIM-03,1.9,Short Stop,Operator break,False
DT-52894,2026-01-07,2026-01-07 15:37:54,Swing,VIM-03,8.8,Short Stop,Thermocouple check,False
DT-52895,2026-01-07,2026-01-07 19:58:36,Swing,VIM-03,1.5,Short Stop,Vacuum leak minor,False
DT-52896,2026-01-07,2026-01-07 14:10:04,Swing,VIM-04,4.2,Short Stop,Pour rate adjustment,False
DT-52897,2026-01-07,2026-01-07 19:15:54,Swing,VIM-04,7.1,Short Stop,Mold positioning,False
DT-52898,2026-01-07,2026-01-07 21:07:46,Swing,VIM-04,1.7,Short Stop,Operator break,False
DT-52899,2026-01-07,2026-01-08 01:19:00,Night,VIM-01,2.0,Short Stop,Pour rate adjustment,False
DT-52900,2026-01-07,2026-01-07 22:52:47,Night,VIM-01,14.0,Short Stop,Shell alignment,False
DT-52901,2026-01-07,2026-01-08 03:36:58,Night,VIM-01,1.7,Short Stop,Vacuum leak minor,False
DT-52902,2026-01-07,2026-01-07 23:00:00,Night,VIM-01,175.6,Planned Maintenance,PM - Vacuum system service,True
DT-52903,2026-01-07,2026-01-08 04:35:52,Night,VIM-02,1.7,Short Stop,Mold positioning,False
DT-52904,2026-01-07,2026-01-07 23:09:31,Night,VIM-02,12.0,Short Stop,Vacuum leak minor,False
DT-52905,2026-01-07,2026-01-08 04:46:14,Night,VIM-02,2.6,Short Stop,Material staging,False
